loan_id,loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,purpose,addr_state,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_util,total_acc,issue_year,issue_month,loan_status,is_default,dti_bucket,income_bracket,loan_to_income,risk_tier,term_months
108938,5000,60 months,14.07,116.52,C,C4,10+ years,RENT,53139.52,credit_card,MO,21.58,0,2,13,0,10.9,20,2019,10,Fully Paid,0,High (20-30%),Lower-Middle (40-70k),0.094,Medium Risk,60
108939,20000,36 months,22.7,771.07,E,E1,2 years,RENT,89519.57,major_purchase,PA,36.01,0,0,15,0,0.2,24,2023,3,Charged Off,1,Very High (30%+),Upper-Middle (70-100k),0.223,High Risk,36
108940,10000,60 months,20.68,268.74,E,E4,3 years,OWN,72269.83,major_purchase,NJ,39.19,0,0,20,0,11.4,28,2021,11,Fully Paid,0,Very High (30%+),Upper-Middle (70-100k),0.138,High Risk,60
108941,5000,36 months,14.06,171.03,C,C4,7 years,RENT,76319.52,major_purchase,WI,32.54,0,0,14,0,97.7,18,2022,12,Current,0,Very High (30%+),Upper-Middle (70-100k),0.066,Medium Risk,36
108942,15000,36 months,11.08,491.65,B,B3,6 years,OWN,49215.1,debt_consolidation,MO,37.18,0,1,21,0,49.25,38,2022,7,Fully Paid,0,Very High (30%+),Lower-Middle (40-70k),0.305,Low Risk,36
108943,7500,60 months,6.33,146.15,A,A1,8 years,MORTGAGE,28156.82,medical,NY,25.28,0,0,9,2,38.9,23,2019,7,Fully Paid,0,High (20-30%),Low (<40k),0.266,Low Risk,60
108944,10000,36 months,11.25,328.57,B,B2,< 1 year,RENT,67519.89,credit_card,IL,14.59,0,0,13,0,95.3,32,2022,3,Fully Paid,0,Moderate (10-20%),Lower-Middle (40-70k),0.148,Low Risk,36
108945,12000,36 months,9.59,384.9,B,B3,1 year,MORTGAGE,85949.06,major_purchase,IL,34.79,0,0,17,0,82.6,26,2021,2,Fully Paid,0,Very High (30%+),Upper-Middle (70-100k),0.14,Low Risk,36
108946,12000,36 months,9.12,382.27,B,B4,8 years,OWN,54298.56,debt_consolidation,AZ,1.1,0,0,14,0,71.3,16,2021,12,Fully Paid,0,Low (<10%),Lower-Middle (40-70k),0.221,Low Risk,36
108947,15000,36 months,13.76,510.92,C,C4,2 years,RENT,75228.71,vacation,IN,37.16,0,0,24,0,11.4,26,2023,4,Current,0,Very High (30%+),Upper-Middle (70-100k),0.199,Medium Risk,36
108948,10000,60 months,6.49,195.61,A,A4,6 years,RENT,62614.28,medical,MD,29.69,0,0,3,0,9.8,4,2022,7,Fully Paid,0,High (20-30%),Lower-Middle (40-70k),0.16,Low Risk,60
108949,18000,36 months,12.76,604.41,C,C3,4 years,MORTGAGE,64506.65,moving,NC,36.46,0,1,15,2,33.3,18,2023,2,Charged Off,1,Very High (30%+),Lower-Middle (40-70k),0.279,Medium Risk,36
108950,18000,36 months,7.41,559.17,A,A2,4 years,MORTGAGE,121970.03,home_improvement,NY,13.76,0,0,20,0,41.7,30,2022,3,Fully Paid,0,Moderate (10-20%),High (100k+),0.148,Low Risk,36
108951,20000,60 months,14.16,467.03,C,C4,4 years,RENT,36373.36,credit_card,NJ,36.3,0,0,18,2,57.4,19,2022,6,Fully Paid,0,Very High (30%+),Low (<40k),0.55,Medium Risk,60
108952,12000,60 months,14.06,279.59,C,C5,Unknown,RENT,107996.48,debt_consolidation,PA,26.41,0,0,5,0,62.4,10,2023,4,Fully Paid,0,High (20-30%),High (100k+),0.111,Medium Risk,60
108953,12000,60 months,9.06,249.45,B,B2,7 years,RENT,47715.23,credit_card,TN,37.0,0,0,4,0,25.9,15,2019,7,Fully Paid,0,Very High (30%+),Lower-Middle (40-70k),0.251,Low Risk,60
108954,20000,36 months,25.75,803.15,F,F5,4 years,MORTGAGE,47485.67,debt_consolidation,AZ,11.48,0,0,21,0,52.6,40,2022,12,Charged Off,1,Moderate (10-20%),Lower-Middle (40-70k),0.421,High Risk,36
108955,5000,36 months,10.86,163.36,B,B5,4 years,RENT,54749.79,credit_card,MA,30.19,0,0,7,0,56.4,18,2023,11,Fully Paid,0,Very High (30%+),Lower-Middle (40-70k),0.091,Low Risk,36
108956,10000,36 months,14.44,343.92,C,C4,9 years,RENT,41925.99,debt_consolidation,OH,5.49,0,1,2,0,32.0,14,2022,6,Late (31-120 days),1,Low (<10%),Lower-Middle (40-70k),0.239,Medium Risk,36
108957,20000,36 months,22.15,765.36,E,E2,< 1 year,MORTGAGE,40811.63,credit_card,CA,26.95,0,3,6,0,47.0,15,2022,11,Charged Off,1,High (20-30%),Lower-Middle (40-70k),0.49,High Risk,36
108958,10000,36 months,21.34,378.5,E,E4,5 years,RENT,37267.07,debt_consolidation,OH,3.69,0,2,9,2,19.0,12,2021,4,Charged Off,1,Low (<10%),Low (<40k),0.268,High Risk,36
108959,10000,36 months,25.18,398.55,F,F3,7 years,MORTGAGE,53395.08,small_business,MD,7.26,0,4,11,0,44.5,17,2023,11,Fully Paid,0,Low (<10%),Lower-Middle (40-70k),0.187,High Risk,36
108960,30000,36 months,12.59,1004.9,C,C4,5 years,MORTGAGE,34668.83,debt_consolidation,OH,31.51,1,2,12,0,38.6,13,2023,9,Charged Off,1,Very High (30%+),Low (<40k),0.865,Medium Risk,36
108961,15000,36 months,18.52,546.21,D,D4,< 1 year,MORTGAGE,21163.64,medical,MO,19.8,0,3,15,0,29.5,34,2021,7,Fully Paid,0,Moderate (10-20%),Low (<40k),0.709,Medium Risk,36
108962,25000,36 months,10.54,813.03,B,B1,9 years,RENT,24182.06,debt_consolidation,CA,5.96,0,0,15,0,35.6,30,2020,6,Fully Paid,0,Low (<10%),Low (<40k),1.034,Low Risk,36
108963,5000,36 months,19.94,185.67,E,E5,10+ years,OWN,75103.61,vacation,VA,16.36,0,0,19,0,93.7,25,2021,2,Fully Paid,0,Moderate (10-20%),Upper-Middle (70-100k),0.067,High Risk,36
108964,20000,36 months,27.97,826.95,G,G1,5 years,MORTGAGE,48043.56,moving,MO,12.28,0,3,8,0,86.6,21,2021,11,Charged Off,1,Moderate (10-20%),Lower-Middle (40-70k),0.416,High Risk,36
108965,5000,36 months,12.33,166.86,C,C4,10+ years,MORTGAGE,54111.1,credit_card,MA,10.85,0,2,3,0,0.6,3,2019,7,Fully Paid,0,Moderate (10-20%),Lower-Middle (40-70k),0.092,Medium Risk,36
108966,12000,60 months,13.57,276.55,C,C4,2 years,RENT,54873.18,debt_consolidation,NC,16.73,0,0,16,0,82.7,27,2021,10,Fully Paid,0,Moderate (10-20%),Lower-Middle (40-70k),0.219,Medium Risk,60
108967,15000,60 months,9.21,312.91,B,B5,10+ years,MORTGAGE,46720.95,debt_consolidation,WI,35.84,0,1,7,0,85.5,24,2022,10,Charged Off,1,Very High (30%+),Lower-Middle (40-70k),0.321,Low Risk,60
108968,12000,60 months,14.57,282.78,C,C4,4 years,RENT,50039.0,car,VA,20.28,0,0,12,0,2.6,19,2019,3,Fully Paid,0,High (20-30%),Lower-Middle (40-70k),0.24,Medium Risk,60
108969,25000,60 months,8.7,515.33,A,A1,8 years,OWN,54181.4,moving,VA,11.94,0,0,16,1,12.3,22,2022,8,Fully Paid,0,Moderate (10-20%),Lower-Middle (40-70k),0.461,Low Risk,60
108970,5000,36 months,15.06,173.47,D,D2,1 year,MORTGAGE,43347.74,home_improvement,IL,9.9,1,0,11,0,13.4,11,2019,9,Fully Paid,0,Low (<10%),Lower-Middle (40-70k),0.115,Medium Risk,36
108971,18000,36 months,9.17,573.82,B,B5,10+ years,OWN,74511.22,credit_card,IN,39.67,2,1,17,0,83.3,35,2021,5,Fully Paid,0,Very High (30%+),Upper-Middle (70-100k),0.242,Low Risk,36
108972,20000,36 months,16.82,711.26,D,D4,5 years,RENT,39034.39,debt_consolidation,IN,34.57,0,0,15,0,54.7,23,2022,11,Late (31-120 days),1,Very High (30%+),Low (<40k),0.512,Medium Risk,36
108973,20000,36 months,11.97,664.0,B,B2,9 years,MORTGAGE,83208.28,credit_card,NJ,39.94,0,1,22,0,72.3,37,2020,1,Fully Paid,0,Very High (30%+),Upper-Middle (70-100k),0.24,Low Risk,36
108974,18000,36 months,14.83,622.48,C,C3,10+ years,MORTGAGE,45883.77,medical,IN,22.34,0,2,4,0,32.7,16,2020,3,Fully Paid,0,High (20-30%),Lower-Middle (40-70k),0.392,Medium Risk,36
108975,7500,36 months,13.79,255.57,C,C5,8 years,OTHER,24555.35,debt_consolidation,OH,19.85,0,0,20,0,23.5,21,2022,7,Fully Paid,0,Moderate (10-20%),Low (<40k),0.305,Medium Risk,36
108976,5000,36 months,18.67,182.45,D,D4,4 years,RENT,53312.13,home_improvement,FL,32.95,0,0,7,0,84.3,20,2021,4,Charged Off,1,Very High (30%+),Lower-Middle (40-70k),0.094,Medium Risk,36
108977,15000,36 months,18.02,542.44,D,D2,5 years,MORTGAGE,47110.7,home_improvement,VA,26.51,1,2,12,0,37.8,21,2022,2,Charged Off,1,High (20-30%),Lower-Middle (40-70k),0.318,Medium Risk,36
108978,15000,60 months,11.44,329.44,B,B2,7 years,MORTGAGE,52878.53,small_business,GA,36.23,0,2,6,0,84.2,20,2023,12,Fully Paid,0,Very High (30%+),Lower-Middle (40-70k),0.284,Low Risk,60
108979,30000,60 months,9.53,630.5,B,B3,4 years,RENT,35717.52,debt_consolidation,NJ,25.78,0,3,22,0,43.5,36,2023,3,Fully Paid,0,High (20-30%),Low (<40k),0.84,Low Risk,60
108980,18000,36 months,15.27,626.36,D,D1,10+ years,MORTGAGE,135695.31,debt_consolidation,NY,24.67,0,0,6,1,40.5,8,2020,6,Late (31-120 days),1,High (20-30%),High (100k+),0.133,Medium Risk,36
108981,20000,36 months,23.8,782.56,F,F3,6 years,RENT,61897.64,medical,NJ,28.18,0,0,13,0,94.7,18,2023,6,Charged Off,1,High (20-30%),Lower-Middle (40-70k),0.323,High Risk,36
108982,10000,60 months,9.34,209.24,B,B2,< 1 year,MORTGAGE,50704.08,credit_card,MI,30.18,0,0,20,0,57.9,30,2019,11,Fully Paid,0,Very High (30%+),Lower-Middle (40-70k),0.197,Low Risk,60
108983,12000,36 months,9.15,382.44,B,B1,8 years,MORTGAGE,70226.63,debt_consolidation,MD,13.88,0,2,7,0,84.2,25,2022,1,Fully Paid,0,Moderate (10-20%),Upper-Middle (70-100k),0.171,Low Risk,36
108984,18000,36 months,9.98,580.64,B,B4,10+ years,RENT,20000.0,small_business,NC,28.28,0,0,11,0,56.2,20,2020,11,Current,0,High (20-30%),Low (<40k),0.9,Low Risk,36
108985,5000,36 months,13.93,170.72,C,C4,10+ years,OWN,34406.99,debt_consolidation,NJ,27.47,0,3,13,0,67.8,26,2019,5,Fully Paid,0,High (20-30%),Low (<40k),0.145,Medium Risk,36
108986,20000,60 months,15.73,483.5,D,D1,3 years,RENT,35778.7,home_improvement,VA,8.1,0,1,10,0,28.7,20,2019,9,Fully Paid,0,Low (<10%),Low (<40k),0.559,Medium Risk,60
108987,18000,36 months,18.85,658.44,D,D1,7 years,RENT,97828.03,vacation,NY,37.6,0,0,12,1,96.7,30,2022,1,Fully Paid,0,Very High (30%+),Upper-Middle (70-100k),0.184,Medium Risk,36
108988,20000,60 months,20.9,539.94,E,E3,8 years,RENT,33546.7,debt_consolidation,NJ,29.92,0,0,8,0,62.6,10,2022,5,Charged Off,1,High (20-30%),Low (<40k),0.596,High Risk,60
108989,18000,36 months,7.44,559.42,A,A4,2 years,MORTGAGE,47395.4,credit_card,AZ,5.96,0,2,2,2,95.3,14,2022,7,Fully Paid,0,Low (<10%),Lower-Middle (40-70k),0.38,Low Risk,36
108990,15000,36 months,8.11,470.81,A,A1,2 years,RENT,49804.2,medical,MO,4.47,1,1,19,0,15.9,19,2021,5,Charged Off,1,Low (<10%),Lower-Middle (40-70k),0.301,Low Risk,36
108991,25000,36 months,6.26,763.5,A,A2,7 years,RENT,31076.11,debt_consolidation,NJ,7.37,0,1,6,0,15.9,10,2019,6,Current,0,Low (<10%),Low (<40k),0.804,Low Risk,36
108992,20000,60 months,16.88,495.76,D,D5,10+ years,MORTGAGE,99842.84,debt_consolidation,TX,24.54,0,0,6,0,39.0,17,2023,9,Current,0,High (20-30%),Upper-Middle (70-100k),0.2,Medium Risk,60
108993,12000,36 months,12.5,401.44,C,C3,7 years,MORTGAGE,52133.56,home_improvement,FL,24.01,0,0,20,1,84.6,28,2023,8,Fully Paid,0,High (20-30%),Lower-Middle (40-70k),0.23,Medium Risk,36
108994,7500,60 months,7.01,148.54,A,A1,9 years,OWN,53116.19,credit_card,NY,18.24,1,2,5,0,21.5,9,2021,8,Fully Paid,0,Moderate (10-20%),Lower-Middle (40-70k),0.141,Low Risk,60
108995,10000,36 months,9.96,322.48,B,B3,4 years,RENT,54786.3,home_improvement,NJ,33.4,0,0,14,0,57.7,24,2021,2,Fully Paid,0,Very High (30%+),Lower-Middle (40-70k),0.183,Low Risk,36
108996,7500,36 months,18.14,271.67,D,D2,4 years,OWN,99807.04,credit_card,FL,21.95,0,0,19,0,25.7,21,2022,12,Fully Paid,0,High (20-30%),Upper-Middle (70-100k),0.075,Medium Risk,36
108997,7500,36 months,7.44,233.09,A,A3,10+ years,OWN,27099.21,debt_consolidation,IN,15.53,0,3,17,0,24.8,23,2021,7,Fully Paid,0,Moderate (10-20%),Low (<40k),0.277,Low Risk,36
108998,12000,36 months,13.35,406.35,C,C3,3 years,MORTGAGE,66554.79,debt_consolidation,MA,26.46,0,0,15,0,79.6,19,2022,8,Charged Off,1,High (20-30%),Lower-Middle (40-70k),0.18,Medium Risk,36
108999,15000,36 months,9.09,477.62,B,B5,< 1 year,MORTGAGE,86036.73,car,NY,25.4,0,0,11,0,84.5,16,2023,7,Fully Paid,0,High (20-30%),Upper-Middle (70-100k),0.174,Low Risk,36
109000,7500,36 months,25.4,299.79,F,F4,3 years,RENT,24871.06,debt_consolidation,VA,13.87,0,0,12,0,98.3,25,2021,3,Fully Paid,0,Moderate (10-20%),Low (<40k),0.302,High Risk,36
109001,12000,36 months,6.99,370.47,A,A4,2 years,RENT,100017.01,other,NJ,32.8,0,0,4,0,81.1,16,2022,9,Fully Paid,0,Very High (30%+),High (100k+),0.12,Low Risk,36
109002,20000,36 months,13.9,682.58,C,C5,9 years,RENT,66435.64,credit_card,AZ,1.13,0,0,16,0,44.4,22,2020,2,Fully Paid,0,Low (<10%),Lower-Middle (40-70k),0.301,Medium Risk,36
109003,15000,36 months,10.62,488.39,B,B5,6 years,OWN,80308.36,medical,MI,33.43,1,0,9,0,3.6,28,2022,2,Fully Paid,0,Very High (30%+),Upper-Middle (70-100k),0.187,Low Risk,36
109004,15000,60 months,8.04,304.43,A,A1,10+ years,OWN,54284.99,credit_card,MI,34.3,0,0,5,0,34.6,13,2021,1,Fully Paid,0,Very High (30%+),Lower-Middle (40-70k),0.276,Low Risk,60
109005,15000,36 months,18.57,546.58,D,D3,3 years,MORTGAGE,92357.77,medical,AZ,3.69,0,1,22,1,58.5,30,2021,2,Charged Off,1,Low (<10%),Upper-Middle (70-100k),0.162,Medium Risk,36
109006,12000,36 months,28.52,499.74,G,G3,9 years,MORTGAGE,43329.84,home_improvement,WI,20.39,0,0,8,0,70.2,14,2020,5,Charged Off,1,High (20-30%),Lower-Middle (40-70k),0.277,High Risk,36
109007,18000,36 months,9.21,574.16,B,B1,8 years,MORTGAGE,50381.53,debt_consolidation,WA,23.05,1,0,2,0,82.1,16,2021,9,Charged Off,1,High (20-30%),Lower-Middle (40-70k),0.357,Low Risk,36
109008,18000,36 months,21.14,679.45,E,E2,10+ years,MORTGAGE,69795.23,debt_consolidation,MI,8.78,0,4,5,0,79.2,7,2021,3,Charged Off,1,Low (<10%),Lower-Middle (40-70k),0.258,High Risk,36
109009,10000,60 months,13.31,229.12,C,C5,2 years,OWN,22688.39,other,IN,0.98,3,0,2,0,12.7,8,2021,3,Fully Paid,0,Low (<10%),Low (<40k),0.441,Medium Risk,60
109010,20000,36 months,11.75,661.9,B,B5,6 years,RENT,36530.99,debt_consolidation,WA,1.08,1,1,6,1,59.9,23,2020,3,Current,0,Low (<10%),Low (<40k),0.547,Low Risk,36
109011,25000,60 months,27.87,776.44,G,G1,3 years,RENT,108514.16,debt_consolidation,FL,31.49,0,2,21,0,39.1,28,2021,11,Current,0,Very High (30%+),High (100k+),0.23,High Risk,60
109012,15000,36 months,9.49,480.42,B,B4,9 years,MORTGAGE,50957.34,car,TN,9.7,0,1,13,0,76.1,16,2022,10,Charged Off,1,Low (<10%),Lower-Middle (40-70k),0.294,Low Risk,36
109013,20000,36 months,7.38,621.02,A,A5,5 years,RENT,77397.0,debt_consolidation,WA,4.23,0,0,2,0,55.0,21,2020,3,Fully Paid,0,Low (<10%),Upper-Middle (70-100k),0.258,Low Risk,36
109014,5000,60 months,10.74,108.06,B,B4,< 1 year,MORTGAGE,72355.7,credit_card,IL,19.04,0,0,21,0,21.6,25,2023,10,Charged Off,1,Moderate (10-20%),Upper-Middle (70-100k),0.069,Low Risk,60
109015,5000,60 months,8.1,101.62,A,A5,2 years,RENT,27759.83,medical,WA,10.44,0,4,2,0,91.2,7,2020,12,Late (31-120 days),1,Moderate (10-20%),Low (<40k),0.18,Low Risk,60
109016,7500,36 months,9.46,240.11,B,B3,4 years,RENT,33537.74,other,GA,25.05,0,0,9,0,17.9,17,2019,2,Fully Paid,0,High (20-30%),Low (<40k),0.224,Low Risk,36
109017,5000,60 months,10.56,107.62,B,B4,3 years,OWN,41639.17,major_purchase,OH,18.08,3,0,13,0,36.9,30,2022,4,Current,0,Moderate (10-20%),Lower-Middle (40-70k),0.12,Low Risk,60
109018,12000,36 months,10.57,390.43,B,B4,6 years,RENT,56768.23,major_purchase,WI,11.84,0,3,2,0,79.4,15,2023,11,Fully Paid,0,Moderate (10-20%),Lower-Middle (40-70k),0.211,Low Risk,36
109019,15000,60 months,17.34,375.54,D,D5,1 year,RENT,50713.47,major_purchase,AZ,28.15,0,0,19,0,72.9,26,2022,8,Late (31-120 days),1,High (20-30%),Lower-Middle (40-70k),0.296,Medium Risk,60
109020,12000,60 months,12.36,269.12,C,C4,8 years,OWN,42176.82,credit_card,NY,17.32,0,3,14,0,26.6,29,2022,5,Fully Paid,0,Moderate (10-20%),Lower-Middle (40-70k),0.285,Medium Risk,60
109021,20000,36 months,17.57,718.74,D,D2,4 years,RENT,76068.41,medical,IN,4.49,0,0,20,1,46.9,23,2021,11,Current,0,Low (<10%),Upper-Middle (70-100k),0.263,Medium Risk,36
109022,15000,36 months,11.25,492.86,B,B2,4 years,OWN,41196.43,credit_card,NJ,34.51,0,0,3,0,87.9,18,2020,6,Fully Paid,0,Very High (30%+),Lower-Middle (40-70k),0.364,Low Risk,36
109023,12000,60 months,10.24,256.38,B,B3,6 years,MORTGAGE,32261.12,credit_card,MD,3.96,0,0,24,0,58.3,24,2021,10,Current,0,Low (<10%),Low (<40k),0.372,Low Risk,60
109024,10000,60 months,9.74,211.19,B,B4,6 years,RENT,89540.73,major_purchase,MI,34.31,0,1,6,0,38.4,24,2019,2,Fully Paid,0,Very High (30%+),Upper-Middle (70-100k),0.112,Low Risk,60
109025,12000,36 months,28.92,502.35,G,G3,9 years,RENT,46482.51,debt_consolidation,MI,4.46,0,1,20,0,73.8,27,2023,10,Fully Paid,0,Low (<10%),Lower-Middle (40-70k),0.258,High Risk,36
109026,25000,36 months,7.33,775.71,A,A4,5 years,RENT,53717.37,other,MI,6.24,0,2,22,0,60.5,27,2022,2,Fully Paid,0,Low (<10%),Lower-Middle (40-70k),0.465,Low Risk,36
109027,7500,60 months,9.79,158.58,B,B1,9 years,MORTGAGE,52139.78,credit_card,OH,23.54,0,0,22,0,86.2,37,2023,6,Charged Off,1,High (20-30%),Lower-Middle (40-70k),0.144,Low Risk,60
109028,20000,36 months,27.54,822.31,G,G2,2 years,MORTGAGE,74066.64,car,FL,32.39,0,0,15,0,78.7,26,2022,3,Charged Off,1,Very High (30%+),Upper-Middle (70-100k),0.27,High Risk,36
109029,10000,36 months,8.61,316.19,A,A5,9 years,OWN,63864.39,credit_card,WI,37.49,0,1,19,0,18.9,29,2022,1,Current,0,Very High (30%+),Lower-Middle (40-70k),0.157,Low Risk,36
109030,5000,36 months,16.07,175.96,D,D3,2 years,MORTGAGE,55661.4,debt_consolidation,TX,14.87,0,0,19,2,18.7,21,2020,2,Current,0,Moderate (10-20%),Lower-Middle (40-70k),0.09,Medium Risk,36
109031,12000,60 months,14.48,282.21,C,C3,9 years,MORTGAGE,127049.75,debt_consolidation,WA,34.41,1,2,9,0,99.2,13,2022,7,Late (31-120 days),1,Very High (30%+),High (100k+),0.094,Medium Risk,60
109032,18000,36 months,21.72,684.82,E,E4,10+ years,RENT,29094.05,debt_consolidation,TN,12.55,1,4,15,0,62.2,18,2022,3,Charged Off,1,Moderate (10-20%),Low (<40k),0.619,High Risk,36
109033,15000,36 months,13.24,507.15,C,C1,< 1 year,MORTGAGE,89202.29,home_improvement,TX,38.87,0,1,19,0,1.4,35,2019,6,Current,0,Very High (30%+),Upper-Middle (70-100k),0.168,Medium Risk,36
109034,10000,36 months,9.24,319.12,B,B2,< 1 year,MORTGAGE,86743.35,vacation,MA,0.22,0,2,17,2,38.6,25,2019,3,Fully Paid,0,Low (<10%),Upper-Middle (70-100k),0.115,Low Risk,36
109035,5000,36 months,25.26,199.49,F,F5,5 years,MORTGAGE,160781.58,debt_consolidation,WI,28.4,0,4,7,0,82.9,23,2023,3,Fully Paid,0,High (20-30%),High (100k+),0.031,High Risk,36
109036,10000,36 months,16.16,352.36,D,D3,Unknown,RENT,111499.74,home_improvement,TX,31.11,0,1,16,0,48.8,18,2019,8,Late (31-120 days),1,Very High (30%+),High (100k+),0.09,Medium Risk,36
109037,15000,60 months,16.0,364.77,D,D2,7 years,RENT,97489.29,debt_consolidation,MO,2.15,0,1,3,0,43.6,14,2019,5,Charged Off,1,Low (<10%),Upper-Middle (70-100k),0.154,Medium Risk,60
109038,25000,60 months,12.23,559.02,C,C1,2 years,RENT,20000.0,debt_consolidation,NC,28.05,0,1,14,0,24.4,28,2022,4,Fully Paid,0,High (20-30%),Low (<40k),1.25,Medium Risk,60
109039,7500,60 months,23.87,215.19,F,F4,4 years,RENT,101051.83,credit_card,OH,38.06,1,4,12,1,22.1,16,2022,4,Charged Off,1,Very High (30%+),High (100k+),0.074,High Risk,60
109040,15000,36 months,8.85,475.95,A,A2,< 1 year,RENT,28457.7,debt_consolidation,VA,0.7,0,2,21,0,71.1,37,2022,12,Late (31-120 days),1,Low (<10%),Low (<40k),0.527,Low Risk,36
109041,10000,36 months,25.12,398.23,F,F3,5 years,RENT,41504.44,car,MA,32.19,0,1,2,2,26.0,3,2023,1,Late (31-120 days),1,Very High (30%+),Lower-Middle (40-70k),0.241,High Risk,36
109042,5000,60 months,17.82,126.48,D,D1,5 years,MORTGAGE,30584.11,debt_consolidation,GA,0.82,0,0,15,1,31.0,26,2023,9,Fully Paid,0,Low (<10%),Low (<40k),0.163,Medium Risk,60
109043,7500,36 months,22.24,287.36,E,E2,9 years,RENT,43699.6,home_improvement,GA,38.39,0,1,10,0,98.2,27,2021,11,Fully Paid,0,Very High (30%+),Lower-Middle (40-70k),0.172,High Risk,36
109044,20000,36 months,15.66,699.79,D,D2,Unknown,MORTGAGE,52427.9,small_business,MI,12.9,0,0,8,0,39.0,21,2021,5,Fully Paid,0,Moderate (10-20%),Lower-Middle (40-70k),0.381,Medium Risk,36
109045,18000,60 months,9.72,379.97,B,B1,10+ years,MORTGAGE,90157.96,medical,NY,37.87,0,0,17,0,45.9,31,2020,4,Current,0,Very High (30%+),Upper-Middle (70-100k),0.2,Low Risk,60
109046,12000,36 months,11.02,392.98,B,B1,8 years,MORTGAGE,66035.01,vacation,NY,27.79,0,1,22,0,19.1,33,2023,12,Current,0,High (20-30%),Lower-Middle (40-70k),0.182,Low Risk,36
109047,30000,60 months,13.02,682.9,C,C4,1 year,MORTGAGE,44852.66,debt_consolidation,IN,21.42,0,3,9,0,75.6,25,2020,3,Charged Off,1,High (20-30%),Lower-Middle (40-70k),0.669,Medium Risk,60
109048,25000,60 months,27.85,776.13,G,G2,2 years,MORTGAGE,66398.97,debt_consolidation,IL,4.27,0,4,19,0,92.0,29,2021,1,Current,0,Low (<10%),Lower-Middle (40-70k),0.377,High Risk,60
109049,15000,36 months,8.55,473.86,A,A5,9 years,RENT,54181.4,debt_consolidation,IN,25.25,0,1,16,0,76.1,25,2023,8,Fully Paid,0,High (20-30%),Lower-Middle (40-70k),0.277,Low Risk,36
109050,12000,36 months,30.43,512.25,G,G1,1 year,OWN,27631.67,debt_consolidation,TX,5.62,0,0,5,0,32.8,7,2021,5,Charged Off,1,Low (<10%),Low (<40k),0.434,High Risk,36
109051,7500,36 months,26.38,303.7,F,F2,5 years,MORTGAGE,54456.58,moving,MO,4.41,0,0,2,0,19.4,18,2021,3,Fully Paid,0,Low (<10%),Lower-Middle (40-70k),0.138,High Risk,36
109052,10000,36 months,14.82,345.77,C,C2,10+ years,RENT,47594.55,debt_consolidation,MA,23.12,0,2,24,0,82.6,42,2019,10,Fully Paid,0,High (20-30%),Lower-Middle (40-70k),0.21,Medium Risk,36
109053,15000,60 months,15.49,360.72,D,D2,3 years,MORTGAGE,50729.09,car,CA,7.8,0,0,23,0,76.5,31,2021,2,Fully Paid,0,Low (<10%),Lower-Middle (40-70k),0.296,Medium Risk,60
109054,25000,36 months,10.67,814.57,B,B2,6 years,RENT,20000.0,debt_consolidation,PA,2.65,0,0,5,0,69.4,10,2023,1,Fully Paid,0,Low (<10%),Low (<40k),1.25,Low Risk,36
109055,20000,60 months,8.91,414.29,A,A3,< 1 year,RENT,83356.29,home_improvement,OH,35.48,0,1,14,0,83.2,21,2023,4,Charged Off,1,Very High (30%+),Upper-Middle (70-100k),0.24,Low Risk,60
109056,5000,36 months,6.15,152.45,A,A2,5 years,MORTGAGE,63252.43,other,WA,26.74,0,3,14,0,62.8,27,2020,4,Fully Paid,0,High (20-30%),Lower-Middle (40-70k),0.079,Low Risk,36
109057,10000,36 months,19.95,371.38,E,E5,6 years,MORTGAGE,28677.59,major_purchase,TX,38.2,0,0,19,1,33.1,28,2021,1,Charged Off,1,Very High (30%+),Low (<40k),0.349,High Risk,36
109058,20000,36 months,18.2,725.06,D,D4,9 years,RENT,36767.26,debt_consolidation,FL,33.8,0,0,13,0,34.9,20,2023,3,Fully Paid,0,Very High (30%+),Low (<40k),0.544,Medium Risk,36
109059,7500,36 months,8.87,238.04,A,A1,5 years,MORTGAGE,54181.4,debt_consolidation,MI,19.04,0,0,6,2,2.9,9,2021,7,Charged Off,1,Moderate (10-20%),Lower-Middle (40-70k),0.138,Low Risk,36
109060,10000,36 months,14.3,343.24,C,C5,5 years,RENT,31005.5,debt_consolidation,NJ,23.1,1,2,24,0,96.9,32,2021,8,Charged Off,1,High (20-30%),Low (<40k),0.323,Medium Risk,36
109061,30000,36 months,14.3,1029.71,C,C1,1 year,OWN,74051.65,credit_card,MA,4.02,1,0,9,0,8.6,20,2019,10,Fully Paid,0,Low (<10%),Upper-Middle (70-100k),0.405,Medium Risk,36
109062,7500,36 months,8.72,237.52,A,A5,10+ years,MORTGAGE,43881.39,debt_consolidation,IN,23.29,0,1,24,0,39.9,31,2021,11,Fully Paid,0,High (20-30%),Lower-Middle (40-70k),0.171,Low Risk,36
109063,7500,36 months,8.25,235.89,A,A5,2 years,OWN,51039.29,credit_card,NY,19.24,0,2,6,0,44.6,12,2023,4,Fully Paid,0,Moderate (10-20%),Lower-Middle (40-70k),0.147,Low Risk,36
